transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in,Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,sourceAccount,targetAccount
3841.0,3842.0,3843.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3844.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3844.0,3844.0,0.0,0.0,0.0,2022-09-01 00:14:00,220.0,8006BEDA0,142973.0,8110BC990,35.64,US Dollar,35.64,US Dollar,Credit Card,0.0,2208006BEDA0,1429738110BC990
3850.0,3854.0,3855.0,3857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3857.0,3857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3857.0,3857.0,0.0,0.0,0.0,2022-09-01 00:06:00,1.0,8006C49E0,11030.0,806A08C90,6.86,US Dollar,6.86,US Dollar,Credit Card,0.0,18006C49E0,11030806A08C90
3864.0,3865.0,3866.0,3867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3867.0,3867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3867.0,3867.0,0.0,0.0,0.0,2022-09-01 00:24:00,1588.0,8005DEEC0,1362.0,8006C9D30,321374.04,US Dollar,321374.04,US Dollar,Cheque,0.0,15888005DEEC0,13628006C9D30
3874.0,3875.0,3876.0,3877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3877.0,3877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3877.0,3877.0,0.0,0.0,0.0,2022-09-01 00:28:00,220.0,8006CCD20,11157.0,8006CCDC0,29715040.0,US Dollar,29715040.0,US Dollar,ACH,0.0,2208006CCD20,111578006CCDC0
3878.0,3881.0,3882.0,3883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3883.0,3883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3883.0,3883.0,0.0,0.0,0.0,2022-09-01 00:00:00,70.0,100428660,1047.0,8006CD860,33647.6,US Dollar,33647.6,US Dollar,Cash,0.0,70100428660,10478006CD860
3884.0,3891.0,3892.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3894.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3894.0,3894.0,0.0,0.0,0.0,2022-09-01 00:29:00,12.0,8000F42A0,11107.0,8006CFF30,5567.1,US Dollar,5567.1,US Dollar,ACH,0.0,128000F42A0,111078006CFF30
3897.0,3900.0,3901.0,3902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3902.0,3902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3902.0,3902.0,0.0,0.0,0.0,2022-09-01 00:23:00,1729.0,8006C8B80,10.0,8006CC9A0,4759502.0,US Dollar,4759502.0,US Dollar,Cheque,0.0,17298006C8B80,108006CC9A0
3903.0,3906.0,3913.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3920.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3920.0,3920.0,0.0,0.0,0.0,2022-09-01 00:19:00,1467.0,8003C8AE0,11157.0,8003A69F0,5672.59,US Dollar,5672.59,US Dollar,ACH,0.0,14678003C8AE0,111578003A69F0
3921.0,3922.0,3929.0,3930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3930.0,3930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3930.0,3930.0,0.0,0.0,0.0,2022-09-01 00:18:00,1665.0,8003CC1B0,1068.0,8006D8FE0,5209.0,US Dollar,5209.0,US Dollar,ACH,0.0,16658003CC1B0,10688006D8FE0
3931.0,3932.0,3937.0,3938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3938.0,3938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3938.0,3938.0,0.0,0.0,0.0,2022-09-01 00:09:00,1601.0,800631890,11157.0,8006DB6D0,148.21,US Dollar,148.21,US Dollar,ACH,0.0,1601800631890,111578006DB6D0
3939.0,3940.0,3941.0,3942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3942.0,3942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3942.0,3942.0,0.0,0.0,0.0,2022-09-01 00:26:00,513.0,8006538E0,1688.0,8006DD360,435937.25,US Dollar,435937.25,US Dollar,Cash,0.0,5138006538E0,16888006DD360
3960.0,3961.0,3969.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3971.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3971.0,3971.0,0.0,0.0,0.0,2022-09-01 00:24:00,12.0,800542F90,1420.0,8006E7F10,1874.41,US Dollar,1874.41,US Dollar,Cheque,0.0,12800542F90,14208006E7F10
3974.0,3975.0,3976.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3978.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3978.0,3978.0,0.0,0.0,0.0,2022-09-01 00:23:00,3985.0,8006ED1D0,795.0,8006ED090,22450.79,US Dollar,22450.79,US Dollar,ACH,0.0,39858006ED1D0,7958006ED090
3979.0,3980.0,3982.0,3983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3983.0,3983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3983.0,3983.0,0.0,0.0,0.0,2022-09-01 00:04:00,1665.0,8003A4EA0,1068.0,8006ED720,1292.31,US Dollar,1292.31,US Dollar,Credit Card,0.0,16658003A4EA0,10688006ED720
3984.0,3985.0,4019.0,4025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4025.0,4025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4025.0,4025.0,0.0,0.0,0.0,2022-09-01 00:22:00,220.0,800297BA0,513.0,8006EE2A0,17.18,US Dollar,17.18,US Dollar,Cash,0.0,220800297BA0,5138006EE2A0
4029.0,4033.0,4042.0,4046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4046.0,4046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4046.0,4046.0,0.0,0.0,0.0,2022-09-01 00:28:00,31159.0,8006DC2D0,701.0,8006DA510,24736.48,US Dollar,24736.48,US Dollar,Cheque,0.0,311598006DC2D0,7018006DA510
4052.0,4053.0,4054.0,4055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4055.0,4055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4055.0,4055.0,0.0,0.0,0.0,2022-09-01 00:11:00,220.0,8003D7DF0,1.0,8006FCF80,430.13,US Dollar,430.13,US Dollar,Cheque,0.0,2208003D7DF0,18006FCF80
4057.0,4064.0,4065.0,4066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4066.0,4066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4066.0,4066.0,0.0,0.0,0.0,2022-09-01 00:26:00,12.0,8006FDC70,1.0,8001C7E60,8.13,US Dollar,8.13,US Dollar,Credit Card,0.0,128006FDC70,18001C7E60
4068.0,4069.0,4070.0,4075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4075.0,4075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4075.0,4075.0,0.0,0.0,0.0,2022-09-01 00:21:00,70.0,100428660,1124.0,8007051D0,1949718.88,US Dollar,1949718.88,US Dollar,Cheque,0.0,70100428660,11248007051D0
4076.0,4077.0,4081.0,4082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4082.0,4082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4082.0,4082.0,0.0,0.0,0.0,2022-09-01 00:23:00,1420.0,8006524E0,1665.0,800706B70,6186.07,US Dollar,6186.07,US Dollar,Credit Card,0.0,14208006524E0,1665800706B70
4085.0,4090.0,4105.0,4106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4106.0,4106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4106.0,4106.0,0.0,0.0,0.0,2022-09-01 00:23:00,10.0,800704C80,1124.0,800704070,1484992.0,US Dollar,1484992.0,US Dollar,Cheque,0.0,10800704C80,1124800704070
4107.0,4108.0,4113.0,4114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4114.0,4114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4114.0,4114.0,0.0,0.0,0.0,2022-09-01 00:28:00,1.0,8002696B0,1.0,80070DB90,17829.19,US Dollar,17829.19,US Dollar,Cheque,0.0,18002696B0,180070DB90
4115.0,4117.0,4118.0,4119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4119.0,4119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4119.0,4119.0,0.0,0.0,0.0,2022-09-01 00:10:00,10.0,80024C8C0,1.0,800711AE0,25.58,US Dollar,25.58,US Dollar,ACH,0.0,1080024C8C0,1800711AE0
4121.0,4122.0,4123.0,4124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4124.0,4124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4124.0,4124.0,0.0,0.0,0.0,2022-09-01 00:21:00,12.0,8002B7510,11107.0,8007125A0,23546.2,US Dollar,23546.2,US Dollar,Cheque,0.0,128002B7510,111078007125A0
4126.0,4129.0,4130.0,4132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4132.0,4132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4132.0,4132.0,0.0,0.0,0.0,2022-09-01 00:17:00,1665.0,800706B70,908.0,800713D30,112826.5,US Dollar,112826.5,US Dollar,Cheque,0.0,1665800706B70,908800713D30
4133.0,4138.0,4140.0,4142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4142.0,4142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4142.0,4142.0,0.0,0.0,0.0,2022-09-01 00:22:00,1.0,8000F4D20,513.0,800715680,2058306.77,US Dollar,2058306.77,US Dollar,Cash,0.0,18000F4D20,513800715680
4154.0,4155.0,4162.0,4164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4164.0,4164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4164.0,4164.0,0.0,0.0,0.0,2022-09-01 00:26:00,11107.0,800701C20,220083.0,80D94D730,41.8,US Dollar,41.8,US Dollar,Credit Card,0.0,11107800701C20,22008380D94D730
4169.0,4174.0,4175.0,4177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4177.0,4177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4177.0,4177.0,0.0,0.0,0.0,2022-09-01 00:08:00,3291.0,8006FCA80,1420.0,8006FE210,5996.56,US Dollar,5996.56,US Dollar,Cheque,0.0,32918006FCA80,14208006FE210
4180.0,4182.0,4183.0,4188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4188.0,4188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4188.0,4188.0,0.0,0.0,0.0,2022-09-01 00:02:00,1124.0,800718920,115159.0,809543850,169.45,US Dollar,169.45,US Dollar,Credit Card,0.0,1124800718920,115159809543850
4189.0,4199.0,4205.0,4206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4206.0,4206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4206.0,4206.0,0.0,0.0,0.0,2022-09-01 00:01:00,1.0,80071E780,44207.0,8105C9780,8.94,US Dollar,8.94,US Dollar,Credit Card,0.0,180071E780,442078105C9780
4208.0,4209.0,4210.0,4216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4216.0,4216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4216.0,4216.0,0.0,0.0,0.0,2022-09-01 00:03:00,12.0,800616F50,1688.0,80054B290,124917.4,US Dollar,124917.4,US Dollar,Cheque,0.0,12800616F50,168880054B290
4223.0,4233.0,4237.0,4238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4238.0,4238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4238.0,4238.0,0.0,0.0,0.0,2022-09-01 00:15:00,3693.0,800726DC0,1.0,8007265D0,12328.55,US Dollar,12328.55,US Dollar,ACH,0.0,3693800726DC0,18007265D0
4239.0,4240.0,4241.0,4242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4242.0,4242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4242.0,4242.0,0.0,0.0,0.0,2022-09-01 00:17:00,1.0,8006FCF80,1674.0,80072F450,287334.81,US Dollar,287334.81,US Dollar,Cheque,0.0,18006FCF80,167480072F450
4245.0,4254.0,4255.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4261.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4261.0,4261.0,0.0,0.0,0.0,2022-09-01 00:20:00,1665.0,800734770,17400.0,80C22E720,5.06,US Dollar,5.06,US Dollar,Credit Card,0.0,1665800734770,1740080C22E720
4262.0,4265.0,4266.0,4267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4267.0,4267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4267.0,4267.0,0.0,0.0,0.0,2022-09-01 00:04:00,1674.0,8003DA460,1124.0,8007412D0,2629.35,US Dollar,2629.35,US Dollar,ACH,0.0,16748003DA460,11248007412D0
4268.0,4269.0,4275.0,4281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4281.0,4281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4281.0,4281.0,0.0,0.0,0.0,2022-09-01 00:14:00,1420.0,8006223B0,1362.0,800750030,24717.16,US Dollar,24717.16,US Dollar,Credit Card,0.0,14208006223B0,1362800750030
4282.0,4292.0,4293.0,4294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4294.0,4294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4294.0,4294.0,0.0,0.0,0.0,2022-09-01 00:14:00,2843.0,8006181F0,10.0,800756FE0,378.18,US Dollar,378.18,US Dollar,Credit Card,0.0,28438006181F0,10800756FE0
4295.0,4302.0,4303.0,4304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4304.0,4304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4304.0,4304.0,0.0,0.0,0.0,2022-09-01 00:01:00,1292.0,8001E95B0,2843.0,80075CF00,43547.58,US Dollar,43547.58,US Dollar,ACH,0.0,12928001E95B0,284380075CF00
4309.0,4310.0,4311.0,4313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4313.0,4313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4313.0,4313.0,0.0,0.0,0.0,2022-09-01 00:05:00,10.0,8000F6850,1665.0,800761870,28044.16,US Dollar,28044.16,US Dollar,Cheque,0.0,108000F6850,1665800761870
4314.0,4315.0,4326.0,4333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4333.0,4333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4333.0,4333.0,0.0,0.0,0.0,2022-09-01 00:21:00,701.0,80042F690,21174.0,800762C80,175.02,US Dollar,175.02,US Dollar,Cash,0.0,70180042F690,21174800762C80
4335.0,4338.0,4339.0,4340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4340.0,4340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4340.0,4340.0,0.0,0.0,0.0,2022-09-01 00:06:00,3607.0,8007586C0,1292.0,800753A10,0.01,US Dollar,0.01,US Dollar,Cheque,0.0,36078007586C0,1292800753A10
4356.0,4360.0,4361.0,4365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4365.0,4365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4365.0,4365.0,0.0,0.0,0.0,2022-09-01 00:24:00,12.0,80073B850,21174.0,80FE6FA90,2.74,US Dollar,2.74,US Dollar,Credit Card,0.0,1280073B850,2117480FE6FA90
4370.0,4371.0,4375.0,4380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4380.0,4380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4380.0,4380.0,0.0,0.0,0.0,2022-09-01 00:15:00,10.0,800182360,1292.0,80076BE80,4990.94,US Dollar,4990.94,US Dollar,Cheque,0.0,10800182360,129280076BE80
4382.0,4384.0,4385.0,4394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4394.0,4394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4394.0,4394.0,0.0,0.0,0.0,2022-09-01 00:08:00,1.0,80076E9A0,3144.0,808F83570,7.41,US Dollar,7.41,US Dollar,Credit Card,0.0,180076E9A0,3144808F83570
4395.0,4399.0,4401.0,4404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4404.0,4404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4404.0,4404.0,0.0,0.0,0.0,2022-09-01 00:22:00,31216.0,80072C740,1674.0,80072E610,13954.85,US Dollar,13954.85,US Dollar,ACH,0.0,3121680072C740,167480072E610
4411.0,4414.0,4423.0,4424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4424.0,4424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4424.0,4424.0,0.0,0.0,0.0,2022-09-01 00:16:00,2843.0,80072C8C0,238744.0,81333AD30,182.9,US Dollar,182.9,US Dollar,Credit Card,0.0,284380072C8C0,23874481333AD30
4425.0,4426.0,4427.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4428.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4428.0,4428.0,0.0,0.0,0.0,2022-09-01 00:02:00,12.0,8002C8CC0,908.0,800685A90,105.66,US Dollar,105.66,US Dollar,Cheque,0.0,128002C8CC0,908800685A90
4429.0,4432.0,4453.0,4454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4454.0,4454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4454.0,4454.0,0.0,0.0,0.0,2022-09-01 00:09:00,10.0,800499100,513.0,8007783E0,43.55,US Dollar,43.55,US Dollar,Cash,0.0,10800499100,5138007783E0
